run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,postgres-migrate,18.0,71.0,,2026-05-15T12:57:12.193601+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,saving,5.0,71.0,,2026-05-15T12:57:12.193622+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,smoke,5.0,71.0,,2026-05-15T12:57:12.193625+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,restore-regression,5.0,71.0,,2026-05-15T12:57:12.193627+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,regression,5.0,71.0,,2026-05-15T12:57:12.193629+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,restore-e2e,5.0,71.0,,2026-05-15T12:57:12.193631+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,e2e,14.0,71.0,,2026-05-15T12:57:12.193632+00:00
performance-s1-flask-catalog-isoTrue-000-f99fb2,performance,s1-flask-catalog,perf-94547b85,preview-pr-9241,True,test_suite,checkpoint_total,15.0,71.0,21.13,2026-05-15T12:57:12.193634+00:00
performance-s1-flask-catalog-isoTrue-001-5150b7,performance,s1-flask-catalog,perf-09f00ebf,preview-pr-9584,True,test_suite,postgres-migrate,19.0,72.0,,2026-05-15T12:58:30.234537+00:00
performance-s1-flask-catalog-isoTrue-001-5150b7,performance,s1-flask-catalog,perf-09f00ebf,preview-pr-9584,True,test_suite,saving,4.0,72.0,,2026-05-15T12:58:30.234614+00:00
performance-s1-flask-catalog-isoTrue-001-5150b7,performance,s1-flask-catalog,perf-09f00ebf,preview-pr-9584,True,test_suite,smoke,4.0,72.0,,2026-05-15T12:58:30.234621+00:00
performance-s1-flask-catalog-isoTrue-001-5150b7,performance,s1-flask-catalog,perf-09f00ebf,preview-pr-9584,True,test_suite,restore-regression,5.0,72.0,,2026-05-15T12:58:30.234625+00:00
performance-s1-flask-catalog-isoTrue-001-5150b7,performance,s1-flask-catalog,perf-09f00ebf,preview-pr-9584,True,test_suite,regression,4.0,72.0,,2026-05-15T12:58:30.234628+00:00
