run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,postgres-migrate,20.0,382.0,,2026-05-14T23:06:28.438126+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,saving,4.0,382.0,,2026-05-14T23:06:28.438180+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,smoke,6.0,382.0,,2026-05-14T23:06:28.438185+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,restore-regression,5.0,382.0,,2026-05-14T23:06:28.438189+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,regression,5.0,382.0,,2026-05-14T23:06:28.438192+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,restore-e2e,4.0,382.0,,2026-05-14T23:06:28.438195+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,e2e,15.0,382.0,,2026-05-14T23:06:28.438198+00:00
performance-s1-flask-catalog-isoTrue-000-292d48,performance,s1-flask-catalog,perf-3b868091,preview-pr-9099,True,test_suite,checkpoint_total,13.0,382.0,3.4,2026-05-14T23:06:28.438202+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,postgres-migrate,18.0,367.0,,2026-05-14T23:12:45.620225+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,restore-regression,5.0,367.0,,2026-05-14T23:12:45.620248+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,regression,5.0,367.0,,2026-05-14T23:12:45.620252+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,restore-e2e,4.0,367.0,,2026-05-14T23:12:45.620255+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,e2e,13.0,367.0,,2026-05-14T23:12:45.620257+00:00
performance-s1-flask-catalog-isoTrue-001-ab3f68,performance,s1-flask-catalog,perf-1eebf211,preview-pr-9009,True,test_suite,checkpoint_total,9.0,367.0,2.45,2026-05-14T23:12:45.620260+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,postgres-migrate,19.0,73.0,,2026-05-14T23:14:08.104694+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,saving,3.0,73.0,,2026-05-14T23:14:08.104711+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,smoke,5.0,73.0,,2026-05-14T23:14:08.104714+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,restore-regression,4.0,73.0,,2026-05-14T23:14:08.104716+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,regression,5.0,73.0,,2026-05-14T23:14:08.104718+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,restore-e2e,5.0,73.0,,2026-05-14T23:14:08.104720+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,e2e,13.0,73.0,,2026-05-14T23:14:08.104722+00:00
performance-s1-flask-catalog-isoTrue-002-d9e8b7,performance,s1-flask-catalog,perf-89c2aa31,preview-pr-9259,True,test_suite,checkpoint_total,12.0,73.0,16.44,2026-05-14T23:14:08.104724+00:00
performance-s1-flask-catalog-isoTrue-003-9aff17,performance,s1-flask-catalog,perf-df1eb332,preview-pr-9503,True,test_suite,postgres-migrate,19.0,73.0,,2026-05-14T23:15:34.151350+00:00
performance-s1-flask-catalog-isoTrue-003-9aff17,performance,s1-flask-catalog,perf-df1eb332,preview-pr-9503,True,test_suite,saving,4.0,73.0,,2026-05-14T23:15:34.151365+00:00
