run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
idempotence-s5-petclinic-stepsaving-00-894182,idempotence,s5-petclinic,idem-1e20650d,preview-pr-6149,true,Failed,saving,42.485226906006574,11.946525904990267,1,2026-05-17T12:25:19.772592+00:00
idempotence-s5-petclinic-stepsaving-01-41c65b,idempotence,s5-petclinic,idem-e6283f2d,preview-pr-6420,true,Failed,saving,40.998786522002774,11.75012709699513,1,2026-05-17T12:28:51.314151+00:00
idempotence-s5-petclinic-stepsaving-02-3260cb,idempotence,s5-petclinic,idem-e6cccd03,preview-pr-6487,true,Failed,saving,41.0844782589993,11.80204609700013,1,2026-05-17T12:32:17.389485+00:00
idempotence-s5-petclinic-stepsmoke-00-a98d9a,idempotence,s5-petclinic,idem-a39596af,preview-pr-6031,true,Failed,smoke,40.97876637200534,11.794620446002227,1,2026-05-17T12:35:44.749423+00:00
idempotence-s5-petclinic-stepsmoke-01-c67a4c,idempotence,s5-petclinic,idem-f5e67401,preview-pr-6116,true,Failed,smoke,36.20989746898704,11.732371452992084,1,2026-05-17T12:39:13.543703+00:00
idempotence-s5-petclinic-stepsmoke-02-3ea1ab,idempotence,s5-petclinic,idem-93842f6e,preview-pr-6012,true,Failed,smoke,41.064992015002645,12.039126301999204,1,2026-05-17T12:42:37.349203+00:00
idempotence-s5-petclinic-steprestore-regression-00-34d019,idempotence,s5-petclinic,idem-627b0dc6,preview-pr-6769,true,Failed,restore-regression,41.563732265,12.187273690011352,1,2026-05-17T12:46:05.783021+00:00
idempotence-s5-petclinic-steprestore-regression-01-f04a8b,idempotence,s5-petclinic,idem-50bb2b27,preview-pr-6030,true,Failed,restore-regression,34.969740582993836,12.064117916990654,1,2026-05-17T12:49:34.566871+00:00
idempotence-s5-petclinic-steprestore-regression-02-ebf8b9,idempotence,s5-petclinic,idem-66b13754,preview-pr-6036,true,Failed,restore-regression,41.62379701199825,11.696817794989329,1,2026-05-17T12:52:55.030331+00:00
idempotence-s5-petclinic-stepregression-00-40b767,idempotence,s5-petclinic,idem-298234e9,preview-pr-6359,true,Failed,regression,41.22496449900791,11.282731946994318,1,2026-05-17T12:56:20.652174+00:00
idempotence-s5-petclinic-stepregression-01-caedc8,idempotence,s5-petclinic,idem-3ea5fb3b,preview-pr-6499,true,Failed,regression,35.482369792007376,12.081365638994612,1,2026-05-17T12:59:51.198467+00:00
idempotence-s5-petclinic-stepregression-02-0f00a6,idempotence,s5-petclinic,idem-e7efe8c0,preview-pr-6236,true,Failed,regression,35.87204345299688,12.065240785988863,1,2026-05-17T13:03:12.387423+00:00
idempotence-s5-petclinic-steprestore-e2e-00-593efe,idempotence,s5-petclinic,idem-62c3b45a,preview-pr-6727,true,Failed,restore-e2e,41.52303254799335,11.556552889000159,1,2026-05-17T13:06:33.886916+00:00
idempotence-s5-petclinic-steprestore-e2e-01-720e04,idempotence,s5-petclinic,idem-e9ec6717,preview-pr-6595,true,Failed,restore-e2e,41.02596870499838,11.973265895998338,1,2026-05-17T13:09:59.483824+00:00
idempotence-s5-petclinic-steprestore-e2e-02-814161,idempotence,s5-petclinic,idem-f0e79a0a,preview-pr-6706,true,Failed,restore-e2e,35.20104567200178,12.2699966509972,1,2026-05-17T13:13:31.495683+00:00
idempotence-s5-petclinic-stepe2e-00-163930,idempotence,s5-petclinic,idem-40beab08,preview-pr-6669,true,Failed,e2e,35.817188693006756,11.982774634991074,1,2026-05-17T13:16:52.236536+00:00
idempotence-s5-petclinic-stepe2e-01-54ff5b,idempotence,s5-petclinic,idem-69662f76,preview-pr-6719,true,Failed,e2e,40.92267397500109,11.96388654600014,1,2026-05-17T13:20:18.899896+00:00
idempotence-s5-petclinic-stepe2e-02-fa545f,idempotence,s5-petclinic,idem-6f4dcde2,preview-pr-6345,true,Failed,e2e,41.64658254200185,13.25405620400852,1,2026-05-17T13:23:46.459051+00:00
