run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s2-listmonk-isoTrue-003-2cfbbb,performance,s2-listmonk,perf-18b8d354,preview-pr-9693,True,test_suite,restore-e2e,6.0,85.0,,2026-05-16T15:49:37.384159+00:00
performance-s2-listmonk-isoTrue-003-2cfbbb,performance,s2-listmonk,perf-18b8d354,preview-pr-9693,True,test_suite,e2e,,85.0,,2026-05-16T15:49:37.384162+00:00
performance-s2-listmonk-isoTrue-003-2cfbbb,performance,s2-listmonk,perf-18b8d354,preview-pr-9693,True,test_suite,checkpoint_total,15.0,85.0,17.65,2026-05-16T15:49:37.384166+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,postgres-migrate,39.0,88.0,,2026-05-16T15:51:28.207346+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,saving,4.0,88.0,,2026-05-16T15:51:28.207369+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,smoke,5.0,88.0,,2026-05-16T15:51:28.207374+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,restore-regression,6.0,88.0,,2026-05-16T15:51:28.207378+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,regression,,88.0,,2026-05-16T15:51:28.207382+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,restore-e2e,6.0,88.0,,2026-05-16T15:51:28.207385+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,e2e,,88.0,,2026-05-16T15:51:28.207388+00:00
performance-s2-listmonk-isoTrue-004-919661,performance,s2-listmonk,perf-e6ec6942,preview-pr-9092,True,test_suite,checkpoint_total,16.0,88.0,18.18,2026-05-16T15:51:28.207392+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,postgres-migrate,35.0,79.0,,2026-05-16T15:53:13.407823+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,saving,5.0,79.0,,2026-05-16T15:53:13.407840+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,smoke,4.0,79.0,,2026-05-16T15:53:13.408295+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,restore-regression,5.0,79.0,,2026-05-16T15:53:13.408305+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,regression,,79.0,,2026-05-16T15:53:13.408309+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,restore-e2e,5.0,79.0,,2026-05-16T15:53:13.408312+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,e2e,,79.0,,2026-05-16T15:53:13.408316+00:00
performance-s2-listmonk-isoTrue-005-d92ba7,performance,s2-listmonk,perf-b4c15407,preview-pr-9167,True,test_suite,checkpoint_total,15.0,79.0,18.99,2026-05-16T15:53:13.408319+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,postgres-migrate,39.0,89.0,,2026-05-16T15:55:10.599438+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,saving,5.0,89.0,,2026-05-16T15:55:10.599457+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,smoke,5.0,89.0,,2026-05-16T15:55:10.599460+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,restore-regression,6.0,89.0,,2026-05-16T15:55:10.599463+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,regression,,89.0,,2026-05-16T15:55:10.599465+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,restore-e2e,6.0,89.0,,2026-05-16T15:55:10.599467+00:00
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,e2e,,89.0,,2026-05-16T15:55:10.599470+00:00
